#C:/Users/KIMED 1/Documents/Junaidin/iGEMDOCKv2.1/output/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC000040155579-0.pdb	-85.9415	-82.4415	-3.5	0	20.1538
cav4mxo_DB8-ZINC000040227528-0.pdb	-75.4101	-68.7506	-6.65942	0	21.7619
cav4mxo_DB8-ZINC000040384499-0.pdb	-103.181	-100.541	-2.64044	0	21.6897
cav4mxo_DB8-ZINC000041121003-0.pdb	-76.3538	-65.8538	-10.5	0	22.3684
cav4mxo_DB8-ZINC000041121030-0.pdb	-86.3378	-70.6969	-15.6409	0	25.2
cav4mxo_DB8-ZINC000041121145-0.pdb	-87.228	-70.1139	-17.1141	0	23.55
cav4mxo_DB8-ZINC000041121181-0.pdb	-73.4728	-59.6247	-13.848	0	21.7222
cav4mxo_DB8-ZINC000041121193-0.pdb	-69.8429	-58.0404	-11.8025	0	27.375
cav4mxo_DB8-ZINC000041122911-0.pdb	-85.1618	-72.6918	-12.4701	0	20.381
cav4mxo_DB8-ZINC000041122917-0.pdb	-75.7999	-60.0152	-15.7847	0	22.2632
cav4mxo_DB8-ZINC000041122919-0.pdb	-85.6499	-71.8623	-13.7876	0	26.7143
cav4mxo_DB8-ZINC000041123815-0.pdb	-76.3665	-66.1798	-10.1867	0	21.64
cav4mxo_DB8-ZINC000041123940-0.pdb	-95.0549	-77.1635	-17.8913	0	22.3333
cav4mxo_DB8-ZINC000041127700-0.pdb	-83.8741	-78.1195	-5.75461	0	23.087
cav4mxo_DB8-ZINC000041160105-0.pdb	-80.3106	-66.3939	-13.9167	0	23.5789
cav4mxo_DB8-ZINC000041195118-0.pdb	-107.661	-97.1613	-10.5	0	20.8276
cav4mxo_DB8-ZINC000041195121-0.pdb	-97.7783	-81.9099	-15.8683	0	19.2581
cav4mxo_DB8-ZINC000041529337-0.pdb	-89.669	-70.0718	-19.5972	0	17.72
cav4mxo_DB8-ZINC000041529368-0.pdb	-85.2995	-65.396	-19.9035	0	19.2692
cav4mxo_DB8-ZINC000043203317-0.pdb	-103.784	-93.284	-10.5	0	20.3235
cav4mxo_DB8-ZINC000044500808-0.pdb	-82.8261	-59.7321	-23.094	0	15.5556
cav4mxo_DB8-ZINC000044999609-0.pdb	-74.6933	-72.2313	-2.46202	0	16.3846
cav4mxo_DB8-ZINC000046087787-0.pdb	-81.7825	-71.2825	-10.5	0	18.2
cav4mxo_DB8-ZINC000046087793-0.pdb	-81.2355	-68.4973	-12.7381	0	25.95
cav4mxo_DB8-ZINC000046087799-0.pdb	-73.1516	-61.2505	-11.9011	0	26.6471
cav4mxo_DB8-ZINC000047457877-0.pdb	-85.337	-73.9931	-11.344	0	21.08
cav4mxo_DB8-ZINC000048231334-0.pdb	-90.8642	-72.0629	-18.8014	0	17.0741
cav4mxo_DB8-ZINC000048252221-0.pdb	-72.1961	-70.3678	-1.82832	0	23.5714
cav4mxo_DB8-ZINC000048286479-0.pdb	-80.2895	-64.2044	-16.0851	0	18.5652
cav4mxo_DB8-ZINC000048286695-0.pdb	-90.3826	-79.0755	-11.3071	0	18.3103
cav4mxo_DB8-ZINC000048287225-0.pdb	-95.9652	-86.8524	-9.11282	0	21.9032
cav4mxo_DB8-ZINC000048299040-0.pdb	-90.5151	-69.5004	-21.0147	0	17.2857
cav4mxo_DB8-ZINC000048332252-0.pdb	-98.4025	-78.0132	-20.3893	0	19
cav4mxo_DB8-ZINC000048333276-0.pdb	-85.0887	-74.729	-10.3597	0	19.44
cav4mxo_DB8-ZINC000048356471-0.pdb	-97.3313	-86.4236	-10.9077	0	23.9167
cav4mxo_DB8-ZINC000048571360-0.pdb	-76.495	-70.2527	-6.24227	0	27.35
cav4mxo_DB8-ZINC000049004766-0.pdb	-90.3512	-86.8512	-3.5	0	18.5484
cav4mxo_DB8-ZINC000049005037-0.pdb	-97.9699	-78.2734	-19.6965	0	17.5806
cav4mxo_DB8-ZINC000049005087-0.pdb	-87.0405	-75.7246	-11.3159	0	16.6786
cav4mxo_DB8-ZINC000050931224-0.pdb	-97.1135	-90.2463	-6.86725	0	25.0833
cav4mxo_DB8-ZINC000052359877-0.pdb	-95.1718	-82.2155	-12.9563	0	20.92
cav4mxo_DB8-ZINC000052473318-0.pdb	-80.8881	-76.328	-4.56017	0	26.0476
cav4mxo_DB8-ZINC000052487394-0.pdb	-80.7725	-66.7725	-14	0	24.5
cav4mxo_DB8-ZINC000052487395-0.pdb	-74.3393	-65.5308	-8.80848	0	23.55
cav4mxo_DB8-ZINC000052487400-0.pdb	-83.6893	-69.5405	-14.1488	0	21.4167
cav4mxo_DB8-ZINC000052487413-0.pdb	-75.2492	-63.7821	-11.4672	0	21.6818
cav4mxo_DB8-ZINC000052487456-0.pdb	-82.7185	-71.2382	-11.4803	0	23.5909
cav4mxo_DB8-ZINC000053583066-0.pdb	-71.315	-67.815	-3.5	0	22.2
cav4mxo_DB8-ZINC000053583067-0.pdb	-73.6065	-64.3564	-9.25014	0	22.45
cav4mxo_DB8-ZINC000054418187-0.pdb	-83.1944	-67.7646	-15.4298	0	19.2083
cav4mxo_DB8-ZINC000055072714-0.pdb	-84.9124	-67.1657	-17.7467	0	19.9545
cav4mxo_DB8-ZINC000055133235-0.pdb	-79.648	-73.8013	-5.84674	0	21
cav4mxo_DB8-ZINC000055182591-0.pdb	-85.0397	-77.6866	-7.35306	0	23.4783
cav4mxo_DB8-ZINC000055325365-0.pdb	-91.0004	-67.7946	-23.4735	0.267707	24.7143
cav4mxo_DB8-ZINC000055326120-0.pdb	-79.8186	-70.4681	-11.9336	2.58313	16.8519
cav4mxo_DB8-ZINC000055342502-0.pdb	-75.2864	-67.9903	-7.29616	0	19.5556
cav4mxo_DB8-ZINC000055342504-0.pdb	-82.8135	-69.5199	-13.2936	0	17.0741
cav4mxo_DB8-ZINC000055343076-0.pdb	-83.2838	-77.6796	-5.60415	0	23.96
cav4mxo_DB8-ZINC000055343081-0.pdb	-81.265	-72.2142	-9.05078	0	18.32
cav4mxo_DB8-ZINC000055387239-0.pdb	-88.7735	-73.8374	-14.9361	0	25.1739
cav4mxo_DB8-ZINC000055404593-0.pdb	-87.8759	-79.3009	-8.57498	0	20.4615
cav4mxo_DB8-ZINC000055412957-0.pdb	-67.1395	-57.6695	-9.47005	0	17.9048
cav4mxo_DB8-ZINC000055414312-0.pdb	-85.7528	-83.2528	-2.5	0	20.7308
cav4mxo_DB8-ZINC000055543966-0.pdb	-74.894	-68.7234	-6.17061	0	19
cav4mxo_DB8-ZINC000055568797-0.pdb	-90.5184	-81.2746	-9.24384	0	22.913
cav4mxo_DB8-ZINC000057148962-0.pdb	-85.5638	-67.132	-18.4318	0	19.75
cav4mxo_DB8-ZINC000057148976-0.pdb	-85.2402	-69.5299	-15.7103	0	17.9615
cav4mxo_DB8-ZINC000057148977-0.pdb	-90.9905	-74.2561	-16.7344	0	20.0385
cav4mxo_DB8-ZINC000057279175-0.pdb	-82.9119	-69.2799	-13.632	0	22.5
cav4mxo_DB8-ZINC000057279189-0.pdb	-77.0523	-70.5105	-6.54178	0	20.913
cav4mxo_DB8-ZINC000057279232-0.pdb	-81.7671	-73.0573	-8.70982	0	22.5
cav4mxo_DB8-ZINC000057279833-0.pdb	-75.8818	-58.7701	-17.1117	0	19.5789
cav4mxo_DB8-ZINC000057280190-0.pdb	-77.1838	-62.9086	-14.2752	0	19.0476
cav4mxo_DB8-ZINC000057280205-0.pdb	-89.6787	-75.5955	-14.0832	0	27.3636
cav4mxo_DB8-ZINC000057312376-0.pdb	-78.3442	-74.8442	-3.5	0	23.2381
cav4mxo_DB8-ZINC000057312381-0.pdb	-83.45	-74.1284	-9.32163	0	23.7727
cav4mxo_DB8-ZINC000057312389-0.pdb	-79.1786	-73.1734	-6.00519	0	22.5652
cav4mxo_DB8-ZINC000057312392-0.pdb	-73.0593	-62.367	-10.6923	0	21.4
cav4mxo_DB8-ZINC000057312393-0.pdb	-73.2357	-66.7729	-6.46277	0	26.3684
cav4mxo_DB8-ZINC000057312551-0.pdb	-82.6521	-82.6521	0	0	24.087
cav4mxo_DB8-ZINC000057312556-0.pdb	-71.4959	-57.4168	-14.0791	0	20.913
cav4mxo_DB8-ZINC000057312559-0.pdb	-79.4515	-66.1296	-13.3219	0	18.1667
cav4mxo_DB8-ZINC000057312561-0.pdb	-77.1947	-70.3994	-6.79526	0	21.9048
cav4mxo_DB8-ZINC000057313528-0.pdb	-86.0573	-74.1108	-11.9465	0	25.5
cav4mxo_DB8-ZINC000057355555-0.pdb	-79.5042	-64.8583	-14.6459	0	18.5217
cav4mxo_DB8-ZINC000057355560-0.pdb	-77.3858	-61.8152	-15.5705	0	19.0417
cav4mxo_DB8-ZINC000057355562-0.pdb	-78.6591	-67.0804	-11.5787	0	17.96
cav4mxo_DB8-ZINC000057355563-0.pdb	-72.0428	-60.0695	-11.9733	0	19.1364
cav4mxo_DB8-ZINC000057355818-0.pdb	-78.4174	-71.4174	-7	0	20.0833
cav4mxo_DB8-ZINC000057355823-0.pdb	-75.8029	-68.8029	-7	0	21.1739
cav4mxo_DB8-ZINC000057355977-0.pdb	-82.7621	-66.5057	-16.2564	0	20.2609
cav4mxo_DB8-ZINC000057355981-0.pdb	-79.0969	-72.2796	-6.81729	0	21.75
cav4mxo_DB8-ZINC000057355982-0.pdb	-84.0354	-70.3059	-13.7295	0	18.5
cav4mxo_DB8-ZINC000057355983-0.pdb	-81.2164	-73.7933	-7.42308	0	21.4
cav4mxo_DB8-ZINC000057355984-0.pdb	-82.0468	-75.0468	-7	0	22.8636
cav4mxo_DB8-ZINC000057356037-0.pdb	-76.696	-63.0359	-13.6601	0	19
cav4mxo_DB8-ZINC000057364291-0.pdb	-73.2033	-69.7033	-3.5	0	21.4286
cav4mxo_DB8-ZINC000057366530-0.pdb	-105.082	-95.1848	-9.89729	0	23.5
cav4mxo_DB8-ZINC000057366532-0.pdb	-100.439	-90.7975	-9.64165	0	26.6786
cav4mxo_DB8-ZINC000057432173-0.pdb	-91.8192	-82.1945	-9.62476	0	19.7241
cav4mxo_DB8-ZINC000057477636-0.pdb	-75.6712	-65.3022	-10.369	0	21.8636
cav4mxo_DB8-ZINC000057568179-0.pdb	-81.1674	-75.9479	-5.21948	0	24.7143
cav4mxo_DB8-ZINC000057662947-0.pdb	-70.4843	-70.4843	0	0	20.0417
cav4mxo_DB8-ZINC000057709839-0.pdb	-97.6049	-87.3805	-10.2245	0	19.1724
cav4mxo_DB8-ZINC000057730917-0.pdb	-89.008	-85.508	-3.5	0	19.1875
cav4mxo_DB8-ZINC000058158729-0.pdb	-86.6546	-79.758	-6.89667	0	22.087
cav4mxo_DB8-ZINC000058160292-0.pdb	-96.8725	-89.3299	-7.54256	0	25.2917
cav4mxo_DB8-ZINC000058282764-0.pdb	-89.3261	-77.2437	-12.0824	0	21.88
cav4mxo_DB8-ZINC000058305065-0.pdb	-99.8632	-88.5853	-11.2779	0	20
cav4mxo_DB8-ZINC000058341265-0.pdb	-103.769	-83.4248	-20.3443	0	23.9231
cav4mxo_DB8-ZINC000058378492-0.pdb	-103.746	-87.1958	-16.5501	0	18.125
cav4mxo_DB8-ZINC000058392145-0.pdb	-99.4606	-81.2317	-18.2289	0	22.7826
cav4mxo_DB8-ZINC000058393356-0.pdb	-88.2779	-73.8916	-14.3863	0	23.4286
cav4mxo_DB8-ZINC000058406791-0.pdb	-85.0339	-76.6332	-8.40071	0	17.88
cav4mxo_DB8-ZINC000058407142-0.pdb	-79.4367	-72.4367	-7	0	21.4762
cav4mxo_DB8-ZINC000058916148-0.pdb	-95.5416	-85.5989	-9.94267	0	21.1481
cav4mxo_DB8-ZINC000059258114-0.pdb	-81.9501	-71.4501	-10.5	0	27.1
cav4mxo_DB8-ZINC000059266233-0.pdb	-80.1101	-73.456	-6.65411	0	20.8333
cav4mxo_DB8-ZINC000059289967-0.pdb	-96.8966	-91.6936	-5.20299	0	22.3214
cav4mxo_DB8-ZINC000059603091-0.pdb	-99.9064	-90.8836	-9.02279	0	18
cav4mxo_DB8-ZINC000059620562-0.pdb	-86.8115	-81.6002	-5.21138	0	17.1111
cav4mxo_DB8-ZINC000059620797-0.pdb	-104.898	-93.2705	-11.6276	0	17.8378
cav4mxo_DB8-ZINC000060277669-0.pdb	-94.6898	-71.1898	-23.5	0	18.125
cav4mxo_DB8-ZINC000060790369-0.pdb	-87.8415	-65.4361	-22.4055	0	19.3333
cav4mxo_DB8-ZINC000061174625-0.pdb	-84.3512	-73.1291	-11.2221	0	18.1538
cav4mxo_DB8-ZINC000061721776-0.pdb	-74.5322	-54.9896	-19.5425	0	17.55
cav4mxo_DB8-ZINC000061997291-0.pdb	-106.746	-90.3675	-16.3783	0	16.8974
cav4mxo_DB8-ZINC000061997292-0.pdb	-110.216	-82.628	-27.5883	0	16.5385
cav4mxo_DB8-ZINC000061997293-0.pdb	-112.572	-97.7966	-14.7752	0	16.2564
cav4mxo_DB8-ZINC000061997296-0.pdb	-89.8044	-73.3449	-16.4596	0	19.4074
cav4mxo_DB8-ZINC000061997297-0.pdb	-94.6492	-69.6313	-25.0179	0	18.0741
cav4mxo_DB8-ZINC000061997298-0.pdb	-90.5837	-87.1485	-3.43515	0	19.4063
cav4mxo_DB8-ZINC000061997299-0.pdb	-89.2406	-73.1817	-16.0589	0	17.25
cav4mxo_DB8-ZINC000062571966-0.pdb	-85.4547	-77.7739	-7.68085	0	16.1818
cav4mxo_DB8-ZINC000062620517-0.pdb	-99.6632	-90.62	-9.04315	0	16.8378
cav4mxo_DB8-ZINC000063447270-0.pdb	-72.2724	-63.9643	-8.30818	0	22.8636
cav4mxo_DB8-ZINC000063736288-0.pdb	-87.3369	-76.9007	-10.4362	0	22.7826
cav4mxo_DB8-ZINC000063958425-0.pdb	-84.8249	-70.8681	-13.9568	0	18.4615
cav4mxo_DB8-ZINC000064471611-0.pdb	-84.0216	-72.8069	-11.2147	0	22.1154
cav4mxo_DB8-ZINC000064471923-0.pdb	-79.0177	-72.1952	-6.82249	0	20.1852
cav4mxo_DB8-ZINC000064658320-0.pdb	-90.926	-84.9818	-5.94416	0	23.037
cav4mxo_DB8-ZINC000064791383-0.pdb	-96.6141	-86.0665	-10.5475	0	16.4167
cav4mxo_DB8-ZINC000064791439-0.pdb	-101.542	-89.4957	-12.0463	0	17.6944
cav4mxo_DB8-ZINC000065322713-0.pdb	-90.5677	-76.8999	-13.6678	0	20.2414
cav4mxo_DB8-ZINC000065372066-0.pdb	-84.977	-78.977	-6	0	24.6087
cav4mxo_DB8-ZINC000065372067-0.pdb	-80.3289	-77.8289	-2.5	0	22.2174
cav4mxo_DB8-ZINC000065373258-0.pdb	-92.5781	-76.4228	-16.1553	0	18.9615
cav4mxo_DB8-ZINC000065381892-0.pdb	-74.222	-57.4874	-16.7347	0	16.1667
cav4mxo_DB8-ZINC000065386753-0.pdb	-73.6298	-67.0848	-6.54507	0	21.1429
cav4mxo_DB8-ZINC000065403427-0.pdb	-88.5929	-81.5929	-7	0	22.4
cav4mxo_DB8-ZINC000065410160-0.pdb	-79.5584	-72.7738	-6.78467	0	22.0952
cav4mxo_DB8-ZINC000065410161-0.pdb	-77.4992	-61.924	-15.5753	0	21
cav4mxo_DB8-ZINC000065435878-0.pdb	-96.0774	-67.0333	-29.044	0	21.8182
cav4mxo_DB8-ZINC000065436191-0.pdb	-85.7034	-61.7382	-23.9652	0	26.65
cav4mxo_DB8-ZINC000065436193-0.pdb	-90.7114	-67.2607	-23.4506	0	25.85
cav4mxo_DB8-ZINC000065465428-0.pdb	-81.0173	-69.4094	-11.6078	0	22.4286
cav4mxo_DB8-ZINC000065473710-0.pdb	-86.5128	-65.6548	-20.8579	0	20.8
cav4mxo_DB8-ZINC000065490113-0.pdb	-85.4142	-67.649	-17.7652	0	23.1739
cav4mxo_DB8-ZINC000065512021-0.pdb	-84.3675	-75.7331	-8.63436	0	19.6154
cav4mxo_DB8-ZINC000065534574-0.pdb	-90.5236	-78.6573	-11.8663	0	20.9615
cav4mxo_DB8-ZINC000065535595-0.pdb	-86.243	-79.6022	-6.64078	0	21
cav4mxo_DB8-ZINC000065536643-0.pdb	-87.5775	-74.634	-12.9435	0	20.2917
cav4mxo_DB8-ZINC000065562322-0.pdb	-88.6517	-80.1253	-8.52641	0	20.76
cav4mxo_DB8-ZINC000067460315-0.pdb	-85.8812	-65.796	-20.0852	0	23.0952
cav4mxo_DB8-ZINC000067489769-0.pdb	-84.0341	-68.0216	-16.0125	0	20.8182
cav4mxo_DB8-ZINC000067491291-0.pdb	-89.5534	-73.4989	-16.0545	0	20.75
cav4mxo_DB8-ZINC000067491293-0.pdb	-87.3664	-71.0116	-16.3547	0	21.2083
cav4mxo_DB8-ZINC000067673876-0.pdb	-80.7541	-76.8785	-3.8756	0	18.8462
cav4mxo_DB8-ZINC000067690763-0.pdb	-97.2955	-91.6187	-5.67679	0	22.6923
cav4mxo_DB8-ZINC000067755871-0.pdb	-78.4879	-68.2717	-12.6381	2.42185	21.3043
cav4mxo_DB8-ZINC000067756363-0.pdb	-83.4578	-71.9111	-11.7794	0.232693	24.4348
cav4mxo_DB8-ZINC000067758689-0.pdb	-91.7334	-78.8808	-12.8526	0	19.7308
cav4mxo_DB8-ZINC000067769806-0.pdb	-97.8449	-75.9557	-22.6066	0.717367	22.9615
cav4mxo_DB8-ZINC000067772641-0.pdb	-82.4667	-68.1493	-14.3174	0	24
cav4mxo_DB8-ZINC000067772974-0.pdb	-86.8939	-58.5139	-28.3799	0	18.3333
cav4mxo_DB8-ZINC000067805768-0.pdb	-86.2741	-67.4547	-18.8194	0	19.7778
cav4mxo_DB8-ZINC000067805975-0.pdb	-87.8888	-85.0809	-2.80788	0	22.9259
cav4mxo_DB8-ZINC000067880961-0.pdb	-80.4179	-68.2934	-15.1556	3.0311	24.0417
cav4mxo_DB8-ZINC000067905237-0.pdb	-93.0032	-79.2574	-13.7458	0	24.125
cav4mxo_DB8-ZINC000067935183-0.pdb	-94.1649	-79.2124	-14.9525	0	20.3333
cav4mxo_DB8-ZINC000067956383-0.pdb	-93.1344	-69.9745	-24.8595	1.69952	21.913
cav4mxo_DB8-ZINC000067973806-0.pdb	-97.5915	-64.4838	-33.1077	0	14.5517
cav4mxo_DB8-ZINC000069192816-0.pdb	-98.0156	-76.2574	-21.7582	0	21.5
cav4mxo_DB8-ZINC000069349496-0.pdb	-85.592	-76.9099	-8.68212	0	23.6957
cav4mxo_DB8-ZINC000069433064-0.pdb	-88.4968	-73.5904	-14.9064	0	23.9524
cav4mxo_DB8-ZINC000069698260-0.pdb	-90.082	-70.8596	-19.2224	0	23.5652
cav4mxo_DB8-ZINC000069814332-0.pdb	-81.1214	-70.6214	-10.5	0	20.125
cav4mxo_DB8-ZINC000070448411-0.pdb	-93.815	-84.4807	-9.33433	0	19.9643
cav4mxo_DB8-ZINC000071280426-0.pdb	-76.8874	-65.6664	-11.2209	0	20.7727
cav4mxo_DB8-ZINC000071282031-0.pdb	-72.7248	-70.408	-2.31684	0	18.5833
cav4mxo_DB8-ZINC000071405488-0.pdb	-99.9094	-91.7377	-8.17165	0	22.2069
cav4mxo_DB8-ZINC000071405490-0.pdb	-103.624	-90.1152	-13.5085	0	24.1111
cav4mxo_DB8-ZINC000071459187-0.pdb	-85.3969	-81.8969	-3.5	0	23.087
cav4mxo_DB8-ZINC000071459209-0.pdb	-79.7113	-76.297	-3.4143	0	23.4545
cav4mxo_DB8-ZINC000071459216-0.pdb	-79.0919	-74.4796	-4.61231	0	22.8636
cav4mxo_DB8-ZINC000071459241-0.pdb	-75.7523	-72.489	-3.26327	0	21.4348
cav4mxo_DB8-ZINC000071459315-0.pdb	-68.4472	-68.4472	0	0	22.7
cav4mxo_DB8-ZINC000071775317-0.pdb	-100.401	-78.6714	-21.7299	0	18.3793
cav4mxo_DB8-ZINC000071775318-0.pdb	-100.504	-78.9471	-21.5568	0	16.75
cav4mxo_DB8-ZINC000071775320-0.pdb	-103.12	-89.1199	-14	0	22.0345
cav4mxo_DB8-ZINC000071807907-0.pdb	-94.0357	-80.5671	-13.4686	0	18.8
cav4mxo_DB8-ZINC000071816912-0.pdb	-78.7956	-71.7956	-7	0	20.2917
cav4mxo_DB8-ZINC000071849963-0.pdb	-97.9265	-82.6867	-15.2398	0	20.25
cav4mxo_DB8-ZINC000071896743-0.pdb	-100.792	-82.2215	-18.57	0	23.44
cav4mxo_DB8-ZINC000071899472-0.pdb	-34.8143	-15.4382	-19.3761	0	24.5556
cav4mxo_DB8-ZINC000071903559-0.pdb	-89.1393	-76.9929	-12.1464	0	22.5
cav4mxo_DB8-ZINC000071914132-0.pdb	-79.5508	-70.8531	-8.69779	0	23.7
cav4mxo_DB8-ZINC000071915181-0.pdb	-86.7182	-57.5754	-29.1428	0	18.76
cav4mxo_DB8-ZINC000071915182-0.pdb	-67.8369	-45.7892	-22.0477	0	22.88
cav4mxo_DB8-ZINC000071920842-0.pdb	-99.0431	-81.3669	-17.6762	0	24.84
cav4mxo_DB8-ZINC000072138705-0.pdb	-83.954	-74.3166	-9.63744	0	17.4231
cav4mxo_DB8-ZINC000072138870-0.pdb	-79.5338	-58.6109	-20.9229	0	16.7391
cav4mxo_DB8-ZINC000072138871-0.pdb	-82.3157	-73.6327	-8.68306	0	23.2609
cav4mxo_DB8-ZINC000072142125-0.pdb	-75.4451	-67.664	-7.78108	0	18.9583
cav4mxo_DB8-ZINC000072143068-0.pdb	-92.0707	-76.1383	-15.9325	0	25.8462
cav4mxo_DB8-ZINC000072145024-0.pdb	-79.4244	-72.4244	-7	0	22.625
cav4mxo_DB8-ZINC000072148184-0.pdb	-78.744	-69.312	-9.432	0	24
cav4mxo_DB8-ZINC000072150224-0.pdb	-95.9509	-73.3884	-22.5626	0	21.4
cav4mxo_DB8-ZINC000072154152-0.pdb	-66.3857	-47.8911	-18.4947	0	21.56
cav4mxo_DB8-ZINC000072161156-0.pdb	-92.2902	-81.9618	-10.3284	0	23.2692
cav4mxo_DB8-ZINC000072161313-0.pdb	-79.3883	-71.0692	-8.31908	0	19.92
cav4mxo_DB8-ZINC000072161314-0.pdb	-77.8758	-64.2917	-13.5841	0	19.68
cav4mxo_DB8-ZINC000072163054-0.pdb	-88.8331	-72.7795	-16.0536	0	20.5
cav4mxo_DB8-ZINC000072163055-0.pdb	-84.2396	-77.6768	-6.56282	0	21.2083
cav4mxo_DB8-ZINC000072165188-0.pdb	-86.7151	-76.2151	-10.5	0	19.1852
cav4mxo_DB8-ZINC000072165277-0.pdb	-117.576	-93.7694	-23.807	0	27.7308
cav4mxo_DB8-ZINC000072166993-0.pdb	-90.349	-76.6772	-13.6718	0	18.6296
cav4mxo_DB8-ZINC000072171308-0.pdb	-83.5116	-64.0528	-19.4588	0	17.9615
cav4mxo_DB8-ZINC000072171309-0.pdb	-83.9	-74.0039	-9.89609	0	20.1154
cav4mxo_DB8-ZINC000072172513-0.pdb	-89.6213	-78.5829	-11.0385	0	21
cav4mxo_DB8-ZINC000072237833-0.pdb	-80.3168	-73.3168	-7	0	20.88
cav4mxo_DB8-ZINC000072237835-0.pdb	-75.454	-67.6918	-7.76212	0	18.4545
cav4mxo_DB8-ZINC000072238314-0.pdb	-75.0276	-64.1064	-10.9211	0	18.0417
cav4mxo_DB8-ZINC000072238317-0.pdb	-84.1734	-79.6532	-4.52019	0	23
cav4mxo_DB8-ZINC000072238319-0.pdb	-75.1614	-68.1614	-7	0	25.2727
cav4mxo_DB8-ZINC000072238510-0.pdb	-97.432	-77.4037	-20.0282	0	18.4194
cav4mxo_DB8-ZINC000072240708-0.pdb	-73.2046	-73.2046	0	0	24.15
cav4mxo_DB8-ZINC000072240721-0.pdb	-62.8892	-59.3892	-3.5	0	18.3
cav4mxo_DB8-ZINC000072251408-0.pdb	-84.6833	-75.4545	-9.22887	0	17.7778
cav4mxo_DB8-ZINC000072273079-0.pdb	-92.4607	-80.5164	-11.9443	0	19.125
cav4mxo_DB8-ZINC000072281908-0.pdb	-87.5174	-64.7213	-22.7961	0	18.9565
cav4mxo_DB8-ZINC000072288256-0.pdb	-87.8794	-74.8914	-12.9879	0	20.0833
cav4mxo_DB8-ZINC000072296137-0.pdb	-91.6328	-68.8967	-22.7362	0	18.7917
cav4mxo_DB8-ZINC000072310995-0.pdb	-100.116	-96.0374	-4.0787	0	24.0741
cav4mxo_DB8-ZINC000072310998-0.pdb	-98.0349	-79.7813	-18.2536	0	21.5
cav4mxo_DB8-ZINC000072312223-0.pdb	-88.7416	-73.1858	-15.5558	0	20.4783
cav4mxo_DB8-ZINC000072312224-0.pdb	-92.1598	-73.7359	-18.4239	0	21
cav4mxo_DB8-ZINC000072337431-0.pdb	-84.6892	-81.1892	-3.5	0	20
cav4mxo_DB8-ZINC000072342055-0.pdb	-80.5614	-67.704	-12.8573	0	20.1739
cav4mxo_DB8-ZINC000072408528-0.pdb	-94.4914	-81.276	-13.2154	0	27.6364
cav4mxo_DB8-ZINC000072410723-0.pdb	-87.6107	-76.5872	-11.0235	0	21.7917
cav4mxo_DB8-ZINC000072411269-0.pdb	-81.5401	-64.3598	-17.1803	0	21.4286
cav4mxo_DB8-ZINC000072418529-0.pdb	-78.0345	-71.0345	-7	0	21.1905
cav4mxo_DB8-ZINC000072419228-0.pdb	-82.5174	-79.0174	-3.5	0	23.8636
cav4mxo_DB8-ZINC000072423041-0.pdb	-101.376	-83.8763	-17.5	0	20.6786
cav4mxo_DB8-ZINC000072425657-0.pdb	-75.4902	-68.4902	-7	0	21.087
cav4mxo_DB8-ZINC000072426866-0.pdb	-93.7607	-78.4651	-15.2956	0	21.48
cav4mxo_DB8-ZINC000072427088-0.pdb	-84.7665	-70.1489	-14.6176	0	20.0833
cav4mxo_DB8-ZINC000072427089-0.pdb	-87.293	-80.293	-7	0	20.4583
cav4mxo_DB8-ZINC000072428890-0.pdb	-82.8478	-79.3478	-3.5	0	23.9091
cav4mxo_DB8-ZINC000072430861-0.pdb	-78.6958	-72.3748	-6.32104	0	26.0833
cav4mxo_DB8-ZINC000072431350-0.pdb	-89.5974	-63.1833	-26.4141	0	26.0556
cav4mxo_DB8-ZINC000072432975-0.pdb	-77.1052	-68.8751	-8.23011	0	21.2857
cav4mxo_DB8-ZINC000072435661-0.pdb	-94.5148	-75.4398	-19.0749	0	23.4583
cav4mxo_DB8-ZINC000072435972-0.pdb	-79.9813	-62.6225	-17.3588	0	18.9565
cav4mxo_DB8-ZINC000072447720-0.pdb	-84.8568	-72.6425	-12.2143	0	24.9048
cav4mxo_DB8-ZINC000072453662-0.pdb	-89.6042	-66.7199	-22.8843	0	16.7778
cav4mxo_DB8-ZINC000072453663-0.pdb	-90.4296	-83.4296	-7	0	20.8148
cav4mxo_DB8-ZINC000072457088-0.pdb	-92.1606	-67.9729	-24.1876	0	21.3333
cav4mxo_DB8-ZINC000072463211-0.pdb	-101.899	-84.3987	-17.5	0	21.25
cav4mxo_DB8-ZINC000072463212-0.pdb	-88.4126	-77.9126	-10.5	0	17.5
cav4mxo_DB8-ZINC000072468589-0.pdb	-87.4073	-74.0283	-13.379	0	19.8
cav4mxo_DB8-ZINC000072469230-0.pdb	-89.817	-86.9974	-2.81958	0	20.6667
cav4mxo_DB8-ZINC000072473718-0.pdb	-100.926	-80.6738	-20.2525	0	21.5556
cav4mxo_DB8-ZINC000072473873-0.pdb	-81.6403	-71.1403	-10.5	0	20.2727
cav4mxo_DB8-ZINC000072474739-0.pdb	-78.9515	-65.3008	-13.6507	0	20.2273
cav4mxo_DB8-ZINC000072474798-0.pdb	-88.4272	-76.0381	-12.3891	0	20
