Compound	Energy	VDW	HBond	Elec	
cav4mxo_DB8-ZINC000010961212-0.pdb	-76.5222	-73.0222	-3.5	0	
cav4mxo_DB8-ZINC000010961309-0.pdb	-81.7373	-80.7251	-1.01223	0	
cav4mxo_DB8-ZINC000011246799-0.pdb	-100.273	-90.7857	-9.4876	0	
cav4mxo_DB8-ZINC000011469890-0.pdb	-89.7214	-89.7214	0	0	
cav4mxo_DB8-ZINC000011663472-0.pdb	-89.6493	-86.1493	-3.5	0	
cav4mxo_DB8-ZINC000011663721-0.pdb	-90.3801	-86.8801	-3.5	0	
cav4mxo_DB8-ZINC000011723502-0.pdb	-91.0054	-73.6553	-17.3501	0	
cav4mxo_DB8-ZINC000012088147-0.pdb	-96.0578	-85.6964	-10.3614	0	
cav4mxo_DB8-ZINC000012113825-0.pdb	-83.3369	-79.8369	-3.5	0	
cav4mxo_DB8-ZINC000012227171-0.pdb	-81.5838	-74.716	-6.86777	0	
cav4mxo_DB8-ZINC000012227301-0.pdb	-95.6339	-85.52	-10.1139	0	
cav4mxo_DB8-ZINC000012227509-0.pdb	-70.937	-63.937	-7	0	
cav4mxo_DB8-ZINC000012300862-0.pdb	-82.6448	-71.6017	-11.0431	0	
cav4mxo_DB8-ZINC000012438507-0.pdb	-87.4106	-70.3163	-17.0943	0	
cav4mxo_DB8-ZINC000012447059-0.pdb	-90.9213	-85.0107	-5.91055	0	
cav4mxo_DB8-ZINC000012499064-0.pdb	-81.9754	-78.4754	-3.5	0	
cav4mxo_DB8-ZINC000012506997-0.pdb	-77.6195	-75.2415	-2.37795	0	
cav4mxo_DB8-ZINC000012507701-0.pdb	-86.8564	-83.5647	-3.29172	0	
cav4mxo_DB8-ZINC000012520766-0.pdb	-92.8447	-89.3956	-3.44911	0	
cav4mxo_DB8-ZINC000012525357-0.pdb	-83.1722	-75.431	-7.74121	0	
cav4mxo_DB8-ZINC000012537580-0.pdb	-95.4584	-76.3789	-19.0795	0	
cav4mxo_DB8-ZINC000012540867-0.pdb	-90.9051	-73.612	-17.2931	0	
cav4mxo_DB8-ZINC000012551240-0.pdb	-90.519	-87.019	-3.5	0	
cav4mxo_DB8-ZINC000012559676-0.pdb	-75.6899	-65.1899	-10.5	0	
cav4mxo_DB8-ZINC000012604410-0.pdb	-102.127	-99.4918	-2.63515	0	
cav4mxo_DB8-ZINC000012633294-0.pdb	-103.094	-75.9603	-27.1341	0	
cav4mxo_DB8-ZINC000012644279-0.pdb	-85.9875	-85.9875	0	0	
cav4mxo_DB8-ZINC000012736774-0.pdb	-89.9441	-70.7508	-19.1933	0	
cav4mxo_DB8-ZINC000012739272-0.pdb	-94.5564	-84.7508	-9.80561	0	
cav4mxo_DB8-ZINC000012739284-0.pdb	-101.636	-95.1782	-6.45773	0	
cav4mxo_DB8-ZINC000012766330-0.pdb	-91.8681	-80.2632	-11.6049	0	
cav4mxo_DB8-ZINC000012766865-0.pdb	-101.884	-86.3845	-15.4995	0	
cav4mxo_DB8-ZINC000012769772-0.pdb	-85.9601	-74.5152	-11.4449	0	
cav4mxo_DB8-ZINC000012780830-0.pdb	-78.5802	-69.0031	-9.57712	0	
cav4mxo_DB8-ZINC000012784540-0.pdb	-82.3565	-67.1383	-15.2182	0	
cav4mxo_DB8-ZINC000012785336-0.pdb	-81.1622	-74.1622	-7	0	
cav4mxo_DB8-ZINC000012791393-0.pdb	-91.6037	-86.6864	-4.91734	0	
cav4mxo_DB8-ZINC000012793511-0.pdb	-89.3055	-82.3055	-7	0	
cav4mxo_DB8-ZINC000012799321-0.pdb	-91.7465	-84.7465	-7	0	
cav4mxo_DB8-ZINC000012846047-0.pdb	-85.2257	-61.8471	-23.3786	0	
cav4mxo_DB8-ZINC000012865006-0.pdb	-76.5256	-73.0256	-3.5	0	
cav4mxo_DB8-ZINC000012875073-0.pdb	-52.1353	-48.6353	-3.5	0	
cav4mxo_DB8-ZINC000012876622-0.pdb	-83.7204	-71.0334	-12.687	0	
cav4mxo_DB8-ZINC000012879863-0.pdb	-92.0895	-89.5895	-2.5	0	
cav4mxo_DB8-ZINC000012895942-0.pdb	-79.5422	-72.5422	-7	0	
cav4mxo_DB8-ZINC000012901595-0.pdb	-92.3548	-80.5621	-11.7927	0	
cav4mxo_DB8-ZINC000012906698-0.pdb	-78.1975	-78.1975	0	0	
cav4mxo_DB8-ZINC000012906703-0.pdb	-83.4496	-79.4784	-3.97124	0	
cav4mxo_DB8-ZINC000012926767-0.pdb	-88.4053	-70.2876	-18.1177	0	
cav4mxo_DB8-ZINC000012929854-0.pdb	-86.4755	-76.221	-10.2545	0	
cav4mxo_DB8-ZINC000012929860-0.pdb	-94.1425	-73.783	-20.3595	0	
cav4mxo_DB8-ZINC000012929867-0.pdb	-100.285	-93.2848	-7	0	
cav4mxo_DB8-ZINC000012981102-0.pdb	-82.5351	-79.1316	-3.40351	0	
cav4mxo_DB8-ZINC000013008325-0.pdb	-85.1652	-68.924	-16.2412	0	
cav4mxo_DB8-ZINC000013010849-0.pdb	-95.3045	-71.7827	-23.5218	0	
cav4mxo_DB8-ZINC000013011015-0.pdb	-79.2157	-74.919	-4.29667	0	
cav4mxo_DB8-ZINC000013029346-0.pdb	-106.082	-91.7007	-14.3815	0	
cav4mxo_DB8-ZINC000013040023-0.pdb	-75.9703	-72.4703	-3.5	0	
cav4mxo_DB8-ZINC000013040024-0.pdb	-90.0815	-83.2621	-6.81935	0	
cav4mxo_DB8-ZINC000013068416-0.pdb	-89.7716	-84.0881	-5.68347	0	
cav4mxo_DB8-ZINC000013083113-0.pdb	-104.065	-87.2885	-16.7764	0	
cav4mxo_DB8-ZINC000013083193-0.pdb	-116.916	-104.521	-12.3947	0	
cav4mxo_DB8-ZINC000013083200-0.pdb	-92.9909	-76.6468	-16.3441	0	
cav4mxo_DB8-ZINC000013083615-0.pdb	-87.5689	-76.8881	-10.6808	0	
cav4mxo_DB8-ZINC000013083621-0.pdb	-96.5656	-89.5656	-7	0	
cav4mxo_DB8-ZINC000013083639-0.pdb	-90.5058	-77.9731	-12.5327	0	
cav4mxo_DB8-ZINC000013083681-0.pdb	-100.01	-84.8515	-15.158	0	
cav4mxo_DB8-ZINC000013129117-0.pdb	-93.5129	-82.2591	-11.2538	0	
cav4mxo_DB8-ZINC000013129382-0.pdb	-90.6746	-87.1746	-3.5	0	
cav4mxo_DB8-ZINC000013130267-0.pdb	-78.7824	-76.2764	-2.50597	0	
cav4mxo_DB8-ZINC000013148251-0.pdb	-92.1877	-92.1877	0	0	
cav4mxo_DB8-ZINC000013148443-0.pdb	-81.8556	-80.8169	-1.0387	0	
cav4mxo_DB8-ZINC000013364724-0.pdb	-93.3818	-77.8349	-15.5469	0	
cav4mxo_DB8-ZINC000013573024-0.pdb	-77.4238	-58.2864	-19.1374	0	
cav4mxo_DB8-ZINC000013573026-0.pdb	-73.5008	-62.4069	-11.0939	0	
cav4mxo_DB8-ZINC000013602715-0.pdb	-75.3709	-61.3709	-14	0	
cav4mxo_DB8-ZINC000013636535-0.pdb	-106.736	-93.591	-13.1449	0	
cav4mxo_DB8-ZINC000013640572-0.pdb	-101.684	-97.3047	-4.37922	0	
cav4mxo_DB8-ZINC000013641455-0.pdb	-91.078	-69.4368	-21.6412	0	
cav4mxo_DB8-ZINC000013641517-0.pdb	-107.399	-90.2321	-17.1667	0	
cav4mxo_DB8-ZINC000013644362-0.pdb	-81.9288	-71.6882	-10.2406	0	
cav4mxo_DB8-ZINC000013644467-0.pdb	-91.3879	-84.291	-7.09686	0	
cav4mxo_DB8-ZINC000013686899-0.pdb	-78.2419	-65.0129	-13.229	0	
cav4mxo_DB8-ZINC000013691769-0.pdb	-83.5377	-65.9452	-17.5925	0	
cav4mxo_DB8-ZINC000013719236-0.pdb	-82.836	-76.0845	-6.75145	0	
cav4mxo_DB8-ZINC000013724658-0.pdb	-95.859	-86.9481	-8.91095	0	
cav4mxo_DB8-ZINC000013731973-0.pdb	-93.3341	-80.8784	-12.4557	0	
cav4mxo_DB8-ZINC000013959213-0.pdb	-90.6031	-83.6031	-7	0	
cav4mxo_DB8-ZINC000013959910-0.pdb	-90.3764	-83.3764	-7	0	
cav4mxo_DB8-ZINC000013960930-0.pdb	-109.94	-100.32	-9.61978	0	
cav4mxo_DB8-ZINC000013961143-0.pdb	-85.273	-85.273	0	0	
cav4mxo_DB8-ZINC000013961191-0.pdb	-93.5565	-79.6261	-13.9304	0	
cav4mxo_DB8-ZINC000013961192-0.pdb	-100.412	-98.9084	-1.50347	0	
cav4mxo_DB8-ZINC000013961194-0.pdb	-106.226	-85.8167	-20.4097	0	
cav4mxo_DB8-ZINC000013961199-0.pdb	-90.7764	-90.7764	0	0	
cav4mxo_DB8-ZINC000013961206-0.pdb	-94.442	-94.442	0	0	
cav4mxo_DB8-ZINC000013961241-0.pdb	-85.2009	-69.6495	-15.5514	0	
cav4mxo_DB8-ZINC000013961343-0.pdb	-90.7306	-83.8249	-6.9057	0	
cav4mxo_DB8-ZINC000013961374-0.pdb	-95.0015	-76.037	-18.9645	0	
cav4mxo_DB8-ZINC000013961449-0.pdb	-119.992	-79.9226	-38.7437	-1.32581	
cav4mxo_DB8-ZINC000014077714-0.pdb	-61.8271	-58.3271	-3.5	0	
cav4mxo_DB8-ZINC000014092689-0.pdb	-70.658	-67.8613	-2.79667	0	
cav4mxo_DB8-ZINC000014197924-0.pdb	-101.782	-93.0976	-8.68456	0	
cav4mxo_DB8-ZINC000014207962-0.pdb	-81.8831	-68.8831	-13	0	
cav4mxo_DB8-ZINC000014210784-0.pdb	-84.5511	-82.0511	-2.5	0	
cav4mxo_DB8-ZINC000014212072-0.pdb	-89.7042	-77.2207	-12.4835	0	
cav4mxo_DB8-ZINC000014235278-0.pdb	-84.9287	-75.4287	-9.5	0	
cav4mxo_DB8-ZINC000014236864-0.pdb	-92.384	-76.262	-16.122	0	
cav4mxo_DB8-ZINC000014241267-0.pdb	-86.7494	-71.4572	-15.2922	0	
cav4mxo_DB8-ZINC000014241575-0.pdb	-99.5748	-90.5483	-9.02649	0	
cav4mxo_DB8-ZINC000014279753-0.pdb	-88.9245	-79.0023	-9.92224	0	
cav4mxo_DB8-ZINC000014814541-0.pdb	-88.3419	-85.8419	-2.5	0	
cav4mxo_DB8-ZINC000015113565-0.pdb	-91.3006	-87.8006	-3.5	0	
cav4mxo_DB8-ZINC000015141080-0.pdb	-93.4189	-73.6135	-19.8054	0	
cav4mxo_DB8-ZINC000015141081-0.pdb	-103.917	-80.4717	-23.4451	0	
cav4mxo_DB8-ZINC000015154022-0.pdb	-85.8779	-73.1615	-12.7164	0	
cav4mxo_DB8-ZINC000015163627-0.pdb	-92.466	-86.553	-5.91301	0	
cav4mxo_DB8-ZINC000015414016-0.pdb	-89.3806	-80.006	-9.3746	0	
cav4mxo_DB8-ZINC000015414019-0.pdb	-93.0007	-82.568	-10.4327	0	
cav4mxo_DB8-ZINC000015414252-0.pdb	-91.3028	-77.3187	-13.9841	0	
cav4mxo_DB8-ZINC000015414267-0.pdb	-89.2776	-84.0299	-5.2477	0	
cav4mxo_DB8-ZINC000015593800-0.pdb	-84.7237	-64.9698	-19.7539	0	
cav4mxo_DB8-ZINC000015780355-0.pdb	-74.5724	-74.5724	0	0	
cav4mxo_DB8-ZINC000015786665-0.pdb	-80.4098	-63.7211	-16.6887	0	
cav4mxo_DB8-ZINC000015840941-0.pdb	-90.8745	-86.0828	-4.79175	0	
cav4mxo_DB8-ZINC000015922165-0.pdb	-91.5561	-72.56	-18.9961	0	
cav4mxo_DB8-ZINC000016162616-0.pdb	-92.0579	-74.7913	-17.2666	0	
cav4mxo_DB8-ZINC000016291028-0.pdb	-104.79	-101.524	-3.26624	0	
cav4mxo_DB8-ZINC000016426069-0.pdb	-92.1062	-82.9908	-9.11538	0	
cav4mxo_DB8-ZINC000016599785-0.pdb	-94.7866	-82.3447	-12.4419	0	
cav4mxo_DB8-ZINC000016689840-0.pdb	-100.049	-79.5048	-20.5445	0	
cav4mxo_DB8-ZINC000016942726-0.pdb	-104.254	-81.9986	-22.2552	0	
cav4mxo_DB8-ZINC000016944482-0.pdb	-87.5311	-76.4991	-11.032	0	
cav4mxo_DB8-ZINC000016994171-0.pdb	-83.079	-73.7538	-9.32521	0	
cav4mxo_DB8-ZINC000017026449-0.pdb	-94.9561	-84.4561	-10.5	0	
cav4mxo_DB8-ZINC000017026451-0.pdb	-88.4316	-86.0215	-2.41007	0	
cav4mxo_DB8-ZINC000017026453-0.pdb	-86.9978	-83.4978	-3.5	0	
cav4mxo_DB8-ZINC000017026455-0.pdb	-77.3105	-66.9307	-10.3798	0	
cav4mxo_DB8-ZINC000017071253-0.pdb	-83.0133	-73.5653	-9.44796	0	
cav4mxo_DB8-ZINC000017075265-0.pdb	-83.5482	-67.381	-16.1672	0	
cav4mxo_DB8-ZINC000017077058-0.pdb	-85.5117	-76.3021	-9.20958	0	
cav4mxo_DB8-ZINC000017088446-0.pdb	-83.4324	-81.1782	-2.2542	0	
cav4mxo_DB8-ZINC000017093359-0.pdb	-99.3841	-76.8407	-22.5434	0	
cav4mxo_DB8-ZINC000017093953-0.pdb	-87.2549	-83.7549	-3.5	0	
cav4mxo_DB8-ZINC000017094907-0.pdb	-93.2583	-86.4749	-6.78336	0	
cav4mxo_DB8-ZINC000017097074-0.pdb	-95.4987	-89.6953	-5.80341	0	
cav4mxo_DB8-ZINC000017099436-0.pdb	-97.6379	-97.6379	0	0	
cav4mxo_DB8-ZINC000017121529-0.pdb	-83.179	-83.179	0	0	
cav4mxo_DB8-ZINC000017121534-0.pdb	-79.2038	-66.2213	-12.9825	0	
cav4mxo_DB8-ZINC000017121577-0.pdb	-81.487	-77.987	-3.5	0	
cav4mxo_DB8-ZINC000017121591-0.pdb	-89.3053	-83.8313	-5.47402	0	
cav4mxo_DB8-ZINC000017137695-0.pdb	-74.8744	-64.435	-10.4394	0	
cav4mxo_DB8-ZINC000017179938-0.pdb	-91.6146	-91.6146	0	0	
cav4mxo_DB8-ZINC000017196681-0.pdb	-90.4313	-87.5486	-2.88268	0	
cav4mxo_DB8-ZINC000017270456-0.pdb	-112.314	-103.418	-8.89624	0	
cav4mxo_DB8-ZINC000017287552-0.pdb	-91.068	-76.2776	-14.7904	0	
cav4mxo_DB8-ZINC000017306894-0.pdb	-79.5483	-74.1352	-5.41314	0	
cav4mxo_DB8-ZINC000017308039-0.pdb	-86.1733	-72.0824	-14.0909	0	
cav4mxo_DB8-ZINC000017418716-0.pdb	-90.5526	-80.414	-10.1386	0	
cav4mxo_DB8-ZINC000017729716-0.pdb	-95.5662	-82.564	-13.0022	0	
cav4mxo_DB8-ZINC000018173147-0.pdb	-95.8943	-90.2503	-5.64396	0	
cav4mxo_DB8-ZINC000018222017-0.pdb	-98.9476	-85.9476	-13	0	
cav4mxo_DB8-ZINC000019077185-0.pdb	-77.0448	-70.5187	-6.52609	0	
cav4mxo_DB8-ZINC000019078030-0.pdb	-96.7281	-87.2281	-9.5	0	
cav4mxo_DB8-ZINC000019078052-0.pdb	-105.472	-91.4721	-14	0	
cav4mxo_DB8-ZINC000019078310-0.pdb	-92.055	-77.8144	-14.2406	0	
cav4mxo_DB8-ZINC000019078415-0.pdb	-91.6897	-78.1137	-13.576	0	
cav4mxo_DB8-ZINC000019078653-0.pdb	-79.3176	-72.3176	-7	0	
cav4mxo_DB8-ZINC000019079753-0.pdb	-76.5164	-65.9092	-10.6072	0	
cav4mxo_DB8-ZINC000019103733-0.pdb	-83.1477	-72.6477	-10.5	0	
cav4mxo_DB8-ZINC000019109668-0.pdb	-93.3454	-83.5729	-9.7725	0	
cav4mxo_DB8-ZINC000019116553-0.pdb	-88.4649	-75.4649	-13	0	
cav4mxo_DB8-ZINC000019143211-0.pdb	-106.011	-91.9756	-14.0356	0	
cav4mxo_DB8-ZINC000019143214-0.pdb	-108.074	-85.9343	-22.1399	0	
cav4mxo_DB8-ZINC000019521739-0.pdb	-83.7841	-58.1115	-25.6726	0	
cav4mxo_DB8-ZINC000019643576-0.pdb	-89.7958	-79.4854	-10.3104	0	
cav4mxo_DB8-ZINC000019714883-0.pdb	-91.4226	-80.9226	-10.5	0	
cav4mxo_DB8-ZINC000019717583-0.pdb	-99.2765	-90.9175	-8.35902	0	
cav4mxo_DB8-ZINC000019718456-0.pdb	-91.0536	-77.716	-13.3376	0	
cav4mxo_DB8-ZINC000019948516-0.pdb	-76.2905	-67.0018	-9.2887	0	
cav4mxo_DB8-ZINC000020182021-0.pdb	-87.2382	-77.0275	-10.2107	0	
cav4mxo_DB8-ZINC000020213446-0.pdb	-90.4098	-84.5015	-5.90832	0	
cav4mxo_DB8-ZINC000020215299-0.pdb	-119.071	-107.002	-12.0686	0	
cav4mxo_DB8-ZINC000020215301-0.pdb	-109.64	-93.2429	-16.3968	0	
cav4mxo_DB8-ZINC000020343063-0.pdb	-88.002	-76.0217	-11.9803	0	
cav4mxo_DB8-ZINC000020355988-0.pdb	-102.667	-87.1667	-15.5	0	
cav4mxo_DB8-ZINC000020356008-0.pdb	-96.3147	-81.0788	-15.2359	0	
cav4mxo_DB8-ZINC000020606494-0.pdb	-105.523	-82.1185	-23.4044	0	
cav4mxo_DB8-ZINC000020615748-0.pdb	-89.7029	-87.3047	-2.3982	0	
cav4mxo_DB8-ZINC000020661985-0.pdb	-97.4405	-85.1288	-12.3117	0	
cav4mxo_DB8-ZINC000020661995-0.pdb	-91.7743	-80.5341	-11.2402	0	
cav4mxo_DB8-ZINC000020661997-0.pdb	-89.3668	-79.2403	-10.1265	0	
cav4mxo_DB8-ZINC000020669229-0.pdb	-112.24	-98.4854	-13.755	0	
cav4mxo_DB8-ZINC000020774706-0.pdb	-109.62	-98.5978	-11.0219	0	
cav4mxo_DB8-ZINC000020917168-0.pdb	-96.533	-90.9037	-5.62928	0	
cav4mxo_DB8-ZINC000021657854-0.pdb	-89.2396	-84.058	-5.18164	0	
cav4mxo_DB8-ZINC000021661438-0.pdb	-75.2197	-58.8979	-16.3218	0	
cav4mxo_DB8-ZINC000021673992-0.pdb	-93.9791	-79.4441	-14.535	0	
cav4mxo_DB8-ZINC000021826644-0.pdb	-77.788	-74.8421	-2.94586	0	
cav4mxo_DB8-ZINC000021832166-0.pdb	-92.5024	-85.1006	-7.40176	0	
cav4mxo_DB8-ZINC000021841861-0.pdb	-99.6705	-85.6706	-13.9999	0	
cav4mxo_DB8-ZINC000022023048-0.pdb	-76.8096	-73.3096	-3.5	0	
cav4mxo_DB8-ZINC000022052515-0.pdb	-89.0377	-87.8919	-1.14584	0	
cav4mxo_DB8-ZINC000022052519-0.pdb	-99.6465	-96.1465	-3.5	0	
cav4mxo_DB8-ZINC000022052595-0.pdb	-97.6518	-87.4073	-10.2445	0	
cav4mxo_DB8-ZINC000022052600-0.pdb	-104	-94.4996	-9.5	0	
cav4mxo_DB8-ZINC000022052790-0.pdb	-110.021	-96.5162	-13.5052	0	
cav4mxo_DB8-ZINC000022052794-0.pdb	-97.2964	-91.6712	-5.62519	0	
cav4mxo_DB8-ZINC000022052924-0.pdb	-100.268	-94.3476	-5.91992	0	
cav4mxo_DB8-ZINC000022052929-0.pdb	-93.5204	-87.4092	-6.11122	0	
cav4mxo_DB8-ZINC000022139860-0.pdb	-100.873	-81.1361	-19.7368	0	
cav4mxo_DB8-ZINC000022292300-0.pdb	-84.0451	-78.0451	-6	0	
cav4mxo_DB8-ZINC000022389307-0.pdb	-90.3475	-90.3475	0	0	
cav4mxo_DB8-ZINC000022389309-0.pdb	-87.891	-87.891	0	0	
cav4mxo_DB8-ZINC000022405559-0.pdb	-89.2537	-66.6193	-22.6344	0	
cav4mxo_DB8-ZINC000022475775-0.pdb	-74.1988	-70.6988	-3.5	0	
cav4mxo_DB8-ZINC000022565059-0.pdb	-102.42	-82.5582	-19.8615	0	
cav4mxo_DB8-ZINC000022735944-0.pdb	-97.2914	-87.563	-9.72838	0	
cav4mxo_DB8-ZINC000022735948-0.pdb	-91.4528	-81.985	-9.4678	0	
cav4mxo_DB8-ZINC000022832761-0.pdb	-104.042	-84.3477	-19.6944	0	
cav4mxo_DB8-ZINC000022834913-0.pdb	-99.0395	-75.6208	-23.4187	0	
cav4mxo_DB8-ZINC000022834916-0.pdb	-90.5124	-80.3582	-10.1542	0	
cav4mxo_DB8-ZINC000022837590-0.pdb	-101.151	-81.6154	-19.5354	0	
cav4mxo_DB8-ZINC000022838233-0.pdb	-81.3136	-59.182	-22.1316	0	
cav4mxo_DB8-ZINC000022838343-0.pdb	-97.7154	-86.4474	-11.268	0	
cav4mxo_DB8-ZINC000022861569-0.pdb	-79.8175	-63.6917	-16.1258	0	
cav4mxo_DB8-ZINC000023007737-0.pdb	-87.8562	-71.445	-16.4112	0	
cav4mxo_DB8-ZINC000023043302-0.pdb	-87.7161	-84.5208	-3.19533	0	
cav4mxo_DB8-ZINC000023380915-0.pdb	-91.9038	-85.9853	-5.91852	0	
cav4mxo_DB8-ZINC000023618955-0.pdb	-80.978	-67.1467	-13.8313	0	
cav4mxo_DB8-ZINC000023692860-0.pdb	-97.5271	-87.499	-10.0281	0	
cav4mxo_DB8-ZINC000023881741-0.pdb	-90.7878	-86.5195	-4.26827	0	
cav4mxo_DB8-ZINC000024040871-0.pdb	-100.926	-90.244	-10.6823	0	
cav4mxo_DB8-ZINC000024466255-0.pdb	-94.5717	-91.0717	-3.5	0	
cav4mxo_DB8-ZINC000024748893-0.pdb	-95.905	-86.2608	-9.64416	0	
cav4mxo_DB8-ZINC000024841625-0.pdb	-84.2549	-81.1261	-3.12879	0	
cav4mxo_DB8-ZINC000024904626-0.pdb	-91.0419	-74.6317	-16.4102	0	
cav4mxo_DB8-ZINC000024991580-0.pdb	-88.4581	-80.9264	-7.53171	0	
cav4mxo_DB8-ZINC000025043241-0.pdb	-83.5785	-74.3097	-9.26878	0	
cav4mxo_DB8-ZINC000025051220-0.pdb	-78.8117	-67.8925	-10.9192	0	
cav4mxo_DB8-ZINC000025171187-0.pdb	-94.856	-76.1278	-18.7282	0	
cav4mxo_DB8-ZINC000025285431-0.pdb	-88.0498	-80.2925	-7.75733	0	
cav4mxo_DB8-ZINC000025523030-0.pdb	-77.3099	-66.8458	-10.4641	0	
cav4mxo_DB8-ZINC000025567266-0.pdb	-81.0219	-64.5894	-16.4325	0	
cav4mxo_DB8-ZINC000025567267-0.pdb	-88.7247	-75.3104	-13.4143	0	
cav4mxo_DB8-ZINC000025748465-0.pdb	-93.7944	-90.4587	-3.33568	0	
cav4mxo_DB8-ZINC000025748635-0.pdb	-93.3045	-86.2031	-7.10135	0	
cav4mxo_DB8-ZINC000026235604-0.pdb	-102.35	-92.1858	-10.1642	0	
cav4mxo_DB8-ZINC000026692224-0.pdb	-75.5394	-68.6239	-6.91545	0	
cav4mxo_DB8-ZINC000026694925-0.pdb	-75.9567	-65.5695	-10.3872	0	
cav4mxo_DB8-ZINC000026703492-0.pdb	-77.2964	-67.3566	-9.93981	0	
cav4mxo_DB8-ZINC000026779863-0.pdb	-83.7819	-83.7819	0	0	
cav4mxo_DB8-ZINC000026779870-0.pdb	-85.2027	-85.2027	0	0	
cav4mxo_DB8-ZINC000026871703-0.pdb	-101.457	-81.1848	-20.2718	0	
cav4mxo_DB8-ZINC000027041022-0.pdb	-78.888	-74.391	-4.49696	0	
cav4mxo_DB8-ZINC000027299063-0.pdb	-48.7638	-38.086	-10.6778	0	
cav4mxo_DB8-ZINC000027666404-0.pdb	-85.2505	-81.7505	-3.5	0	
cav4mxo_DB8-ZINC000027666406-0.pdb	-92.2978	-88.7978	-3.5	0	
cav4mxo_DB8-ZINC000027666408-0.pdb	-75.4127	-61.4796	-13.9331	0	
cav4mxo_DB8-ZINC000027666410-0.pdb	-78.1388	-74.6388	-3.5	0	
cav4mxo_DB8-ZINC000027666411-0.pdb	-86.86	-82.4977	-4.36234	0	
cav4mxo_DB8-ZINC000027666413-0.pdb	-83.1296	-73.8899	-9.23972	0	
cav4mxo_DB8-ZINC000027666414-0.pdb	-86.8226	-66.0322	-20.7904	0	
cav4mxo_DB8-ZINC000027666416-0.pdb	-85.7944	-82.5363	-3.25806	0	
cav4mxo_DB8-ZINC000027666418-0.pdb	-82.9431	-71.4961	-11.447	0	
cav4mxo_DB8-ZINC000027666419-0.pdb	-81.3628	-77.8628	-3.5	0	
cav4mxo_DB8-ZINC000027666421-0.pdb	-54.9594	-43.8108	-11.1486	0	
cav4mxo_DB8-ZINC000027666423-0.pdb	-89.3264	-76.0929	-13.2335	0	
cav4mxo_DB8-ZINC000027666425-0.pdb	-94.0035	-80.7308	-13.2727	0	
cav4mxo_DB8-ZINC000027666426-0.pdb	-96.75	-82.3163	-14.4337	0	
cav4mxo_DB8-ZINC000027666428-0.pdb	-90.5336	-85.7205	-4.81315	0	
cav4mxo_DB8-ZINC000027666429-0.pdb	-88.7741	-79.3486	-9.42551	0	
cav4mxo_DB8-ZINC000027666431-0.pdb	-95.4276	-90.6748	-4.75284	0	
cav4mxo_DB8-ZINC000027666433-0.pdb	-88.5875	-82.3303	-6.25718	0	
cav4mxo_DB8-ZINC000027666435-0.pdb	-96.5458	-85.2703	-11.2755	0	
cav4mxo_DB8-ZINC000027666436-0.pdb	-99.4039	-95.056	-4.34793	0	
cav4mxo_DB8-ZINC000027666438-0.pdb	-87.4836	-80.4836	-7	0	
cav4mxo_DB8-ZINC000027666440-0.pdb	-94.6339	-81.1467	-13.4872	0	
cav4mxo_DB8-ZINC000027666441-0.pdb	-93.034	-82.7158	-10.3182	0	
cav4mxo_DB8-ZINC000027666443-0.pdb	-85.0124	-72.8609	-12.1515	0	
cav4mxo_DB8-ZINC000027666445-0.pdb	-84.8087	-81.3087	-3.5	0	
cav4mxo_DB8-ZINC000027666447-0.pdb	-94.2711	-91.9108	-2.3603	0	
cav4mxo_DB8-ZINC000027666449-0.pdb	-93.412	-80.8166	-12.5954	0	
cav4mxo_DB8-ZINC000027666450-0.pdb	-77.6135	-67.7275	-9.88596	0	
cav4mxo_DB8-ZINC000027666452-0.pdb	-103.405	-99.9047	-3.5	0	
cav4mxo_DB8-ZINC000027666454-0.pdb	-84.1041	-80.6041	-3.5	0	
cav4mxo_DB8-ZINC000027666456-0.pdb	-82.0919	-75.9724	-6.11951	0	
cav4mxo_DB8-ZINC000027666457-0.pdb	-84.4477	-74.5786	-9.86915	0	
cav4mxo_DB8-ZINC000027666459-0.pdb	-91.8438	-88.9888	-2.855	0	
cav4mxo_DB8-ZINC000027666461-0.pdb	-82.9632	-79.0619	-3.90134	0	
cav4mxo_DB8-ZINC000027666463-0.pdb	-87.5097	-80.9436	-6.5661	0	
cav4mxo_DB8-ZINC000027666464-0.pdb	-80.8175	-76.1917	-4.6258	0	
cav4mxo_DB8-ZINC000027666466-0.pdb	-86.7629	-83.1082	-3.65473	0	
cav4mxo_DB8-ZINC000027666468-0.pdb	-83.7186	-73.1137	-10.6049	0	
cav4mxo_DB8-ZINC000027666470-0.pdb	-83.6191	-81.0228	-2.59629	0	
cav4mxo_DB8-ZINC000027795902-0.pdb	-86.2963	-81.3312	-4.96506	0	
cav4mxo_DB8-ZINC000027977100-0.pdb	-91.0457	-91.0457	0	0	
cav4mxo_DB8-ZINC000027983162-0.pdb	-77.8656	-75.3656	-2.5	0	
cav4mxo_DB8-ZINC000028222217-0.pdb	-68.7177	-68.7177	0	0	
cav4mxo_DB8-ZINC000028223907-0.pdb	-75.8261	-72.5482	-3.27794	0	
cav4mxo_DB8-ZINC000028224647-0.pdb	-76.4056	-57.6567	-18.7489	0	
cav4mxo_DB8-ZINC000028251774-0.pdb	-93.0471	-89.5471	-3.5	0	
cav4mxo_DB8-ZINC000028296489-0.pdb	-94.7041	-79.9568	-14.7473	0	
